alg;inst;repl ;tempo
full;166;8;515.5
full;167;8;617
full;168;8;586
full;169;8;780
full;170;8;430
full;171;8;470
full;172;8;585
full;173;8;430
full;174;8;937.5
full;175;8;587.5
full;176;8;390
full;177;8;625
full;178;8;235
full;179;8;742.5
full;0;9;3.9
full;1;9;7.4
full;2;9;5.08
full;3;9;6.25
full;4;9;4.3
full;5;9;3.5
full;6;9;3.9
full;7;9;5.08
full;8;9;8.2
full;9;9;6.63
full;10;9;5.85
full;11;9;4.28
full;12;9;7.43
full;13;9;6.65
full;14;9;5.08
full;15;9;5.08
full;16;9;3.9
full;17;9;7.03
full;18;9;12.5
full;19;9;12.1
full;20;9;3.5
full;21;9;6.63
full;22;9;5.45
full;23;9;5.85
full;24;9;7.03
full;25;9;5.45
full;26;9;5.45
full;27;9;5.45
full;28;9;7.03
full;29;9;6.63
full;30;9;4.68
full;31;9;5.08
full;32;9;5.85
full;33;9;4.68
full;34;9;5.88
full;35;9;5.08
full;36;9;5.08
full;37;9;6.25
full;38;9;4.28
full;39;9;6.25
full;40;9;5.08
full;41;9;7.03
full;42;9;8.23
full;43;9;6.63
full;44;9;12.5
full;45;9;5.08
full;46;9;4.68
full;47;9;4.68
full;48;9;5.85
full;49;9;12.1
full;50;9;3.9
full;51;9;8.2
full;52;9;8.6
full;53;9;8.58
full;54;9;6.63
full;55;9;3.9
full;56;9;6.63
full;57;9;14.45
full;58;9;12.88
full;59;9;13.28
full;60;9;6.25
full;61;9;8.2
full;62;9;10.15
full;63;9;8.58
full;64;9;10.55
full;65;9;3.9
full;66;9;10.53
full;67;9;11.7
full;68;9;8.2
full;69;9;12.9
full;70;9;4.7
full;71;9;5.85
full;72;9;7.03
full;73;9;7.43
full;74;9;10.15
full;75;9;8.2
full;76;9;9.75
full;77;9;16.8
full;78;9;16.4
full;79;9;9.38
full;80;9;5.48
full;81;9;9.75
full;82;9;16.4
full;83;9;20.7
full;84;9;21.88
full;85;9;12.88
full;86;9;7.43
full;87;9;14.83
full;88;9;13.65
full;89;9;20.3
full;90;9;12.1
full;91;9;21.08
full;92;9;10.93
full;93;9;28.53
full;94;9;24.6
full;95;9;23.65
full;96;9;42.15
full;97;9;47.65
full;98;9;49.2
full;99;9;72.65
full;100;9;20.3
full;101;9;21.05
full;102;9;70.5
full;103;9;54.63
full;104;9;46.88
full;105;9;11.75
full;106;9;15.63
full;107;9;62.5
full;108;9;45
full;109;9;54.63
full;110;9;33.25
full;111;9;48.88
full;112;9;23.38
full;113;9;52.75
full;114;9;58.5
full;115;9;45
full;116;9;43
full;117;9;56.75
full;118;9;42.88
full;119;9;66.38
full;120;9;21.5
full;121;9;43
full;122;9;76.13
full;123;9;134.75
full;124;9;99.63
full;125;9;25.38
full;126;9;50.88
full;127;9;72.25
full;128;9;121
full;129;9;80
full;130;9;58.63
full;131;9;21.5
full;132;9;44.88
full;133;9;68.38
full;134;9;117.13
full;135;9;33.25
full;136;9;41
full;137;9;58.5
full;138;9;160.25
full;139;9;177.75
full;140;9;126.88
full;141;9;142.5
full;142;9;113.25
full;143;9;123
full;144;9;273.38
full;145;9;95.75
full;146;9;111.38
full;147;9;50.75
full;148;9;324
full;149;9;312.5
full;150;9;70.25
full;151;9;277.5
full;152;9;316.25
full;153;9;394.5
full;154;9;148
full;155;9;273.5
full;156;9;187.5
full;157;9;484.5
full;158;9;343.5
full;159;9;508
full;160;9;289
full;161;9;102
full;162;9;211
full;163;9;367
full;164;9;554.5
full;165;9;406.5
full;166;9;468.5
full;167;9;539
full;168;9;711
full;169;9;1250
full;170;9;390
full;171;9;547.5
full;172;9;780
full;173;9;390
full;174;9;937.5
full;175;9;587.5
full;176;9;390
full;177;9;665
full;178;9;275
full;179;9;780
full;0;10;4.28
full;1;10;5.45
full;2;10;5.5
full;3;10;5.45
full;4;10;6.25
full;5;10;3.9
full;6;10;4.28
full;7;10;3.9
full;8;10;7.03
full;9;10;7.8
full;10;10;6.25
full;11;10;4.68
full;12;10;8.2
full;13;10;6.25
full;14;10;9.38
full;15;10;4.65
full;16;10;3.9
full;17;10;9.38
full;18;10;5.08
full;19;10;8.98
full;20;10;3.5
full;21;10;5.85
full;22;10;6.63
full;23;10;5.1
full;24;10;7.4
full;25;10;4.68
full;26;10;5.45
full;27;10;7.8
full;28;10;7.4
full;29;10;4.68
full;30;10;5.08
full;31;10;4.68
full;32;10;4.68
full;33;10;4.28
full;34;10;8.2
full;35;10;2.73
full;36;10;5.85
full;37;10;7.03
full;38;10;5.85
full;39;10;7.03
full;40;10;3.9
full;41;10;9.38
full;42;10;9.75
full;43;10;5.85
full;44;10;10.53
full;45;10;7.8
full;46;10;8.2
full;47;10;8.58
full;48;10;3.9
full;49;10;10.93
full;50;10;3.13
full;51;10;3.9
full;52;10;10.93
full;53;10;10.55
full;54;10;10.55
full;55;10;5.45
full;56;10;7.4
full;57;10;14.45
full;58;10;14.83
full;59;10;15.63
full;60;10;5.45
full;61;10;9.75
full;62;10;9.75
full;63;10;12.1
full;64;10;16.4
full;65;10;8.2
full;66;10;8.98
full;67;10;9.38
full;68;10;8.2
full;69;10;13.28
full;70;10;4.68
full;71;10;5.48
full;72;10;7.83
full;73;10;7.03
full;74;10;13.68
full;75;10;7.8
full;76;10;9.78
full;77;10;12.9
full;78;10;13.28
full;79;10;16.78
full;80;10;5.85
full;81;10;16.8
full;82;10;10.15
full;83;10;13.65
full;84;10;24.23
full;85;10;7.8
full;86;10;6.63
full;87;10;11.7
full;88;10;8.2
full;89;10;15.23
full;90;10;10.93
full;91;10;17.6
full;92;10;12.13
full;93;10;34.38
full;94;10;26.55
full;95;10;17.15
full;96;10;39.05
full;97;10;40.6
full;98;10;32.8
full;99;10;57
full;100;10;22.65
full;101;10;46.85
full;102;10;74.25
full;103;10;62.5
full;104;10;62.5
full;105;10;13.63
full;106;10;15.63
full;107;10;29.25
full;108;10;70.38
full;109;10;41
full;110;10;35.13
full;111;10;37.13
full;112;10;21.5
full;113;10;21.5
full;114;10;64.38
full;115;10;52.63
full;116;10;54.75
full;117;10;44.88
full;118;10;39
full;119;10;37.13
full;120;10;25.38
full;121;10;50.75
full;122;10;82
full;123;10;41
full;124;10;134.75
full;125;10;23.38
full;126;10;58.63
full;127;10;99.63
full;128;10;117.13
full;129;10;85.88
full;130;10;70.25
full;131;10;27.38
full;132;10;89.88
full;133;10;85.88
full;134;10;87.88
full;135;10;33.25
full;136;10;70.25
full;137;10;107.5
full;138;10;109.38
full;139;10;97.75
full;140;10;99.5
full;141;10;80.13
full;142;10;174.5
full;143;10;99.63
full;144;10;207.13
full;145;10;128.88
full;146;10;154.25
full;147;10;72.25
full;148;10;332
full;149;10;350
full;150;10;121
full;151;10;195.25
full;152;10;347.5
full;153;10;382.75
full;154;10;382.5
full;155;10;336
full;156;10;187.5
full;157;10;187.5
full;158;10;460.5
full;159;10;492
full;160;10;296.5
full;161;10;250
full;162;10;297
full;163;10;422
full;164;10;554.5
full;165;10;273.5
full;166;10;328.5
full;167;10;648.5
full;168;10;562.5
full;169;10;625
full;170;10;430
full;171;10;585
full;172;10;467.5
full;173;10;587.5
full;174;10;470
full;175;10;467.5
full;176;10;390
full;177;10;782.5
full;178;10;352.5
full;179;10;820
full;0;11;6.65
full;1;11;5.85
full;2;11;3.5
full;3;11;6
full;4;11;9.38
full;5;11;5.85
full;6;11;4.7
full;7;11;4.68
full;8;11;6.63
full;9;11;6.25
full;10;11;6.63
full;11;11;6.25
full;12;11;7.8
full;13;11;5.85
full;14;11;5.45
full;15;11;3.13
full;16;11;6.63
full;17;11;8.58
full;18;11;6.63
full;19;11;11.33
full;20;11;3.5
full;21;11;5.45
full;22;11;6.25
full;23;11;6.25
full;24;11;9.38
full;25;11;3.5
full;26;11;4.43
full;27;11;5.85
full;28;11;7.8
full;29;11;7.4
full;30;11;4.28
full;31;11;4.28
full;32;11;4.3
full;33;11;7.8
full;34;11;7.4
full;35;11;2.73
full;36;11;4.68
full;37;11;5.45
full;38;11;4.68
full;39;11;7.03
full;40;11;4.68
full;41;11;7.8
full;42;11;5.45
full;43;11;8.58
full;44;11;11.33
full;45;11;5.08
full;46;11;3.9
full;47;11;7.03
full;48;11;10.55
full;49;11;8.58
full;50;11;4.28
full;51;11;8.2
full;52;11;5.48
full;53;11;12.5
full;54;11;10.93
full;55;11;7.8
full;56;11;11.33
full;57;11;10.48
full;58;11;16.45
full;59;11;10.53
full;60;11;10.15
full;61;11;5.45
full;62;11;5.85
full;63;11;8.98
full;64;11;14.05
full;65;11;7.8
full;66;11;5.85
full;67;11;8.2
full;68;11;8.6
full;69;11;13.68
full;70;11;3.9
full;71;11;4.68
full;72;11;12.88
full;73;11;7.03
full;74;11;14.05
full;75;11;6.65
full;76;11;10.18
full;77;11;7.4
full;78;11;11.33
full;79;11;19.53
full;80;11;10.53
full;81;11;12.1
full;82;11;7.8
full;83;11;12.1
full;84;11;23.43
full;85;11;13.65
full;86;11;16.4
full;87;11;12.1
full;88;11;12.13
full;89;11;21.1
full;90;11;10.55
full;91;11;12.88
full;92;11;10.95
full;93;11;26.18
full;94;11;27.75
full;95;11;36.7
full;96;11;44.5
full;97;11;41.6
full;98;11;39.8
full;99;11;59.35
full;100;11;25
full;101;11;53.1
full;102;11;42.75
full;103;11;41
full;104;11;64.38
full;105;11;31.25
full;106;11;68.38
full;107;11;27.38
full;108;11;70.25
full;109;11;33.13
full;110;11;31.25
full;111;11;39.13
full;112;11;56.63
full;113;11;52.63
full;114;11;60.5
full;115;11;50.75
full;116;11;31.25
full;117;11;58.5
full;118;11;64.5
full;119;11;48.88
full;120;11;21.5
full;121;11;82
full;122;11;82
full;123;11;37.13
full;124;11;109.38
full;125;11;50.75
full;126;11;37.13
full;127;11;97.63
full;128;11;50.75
full;129;11;138.63
full;130;11;62.5
full;131;11;54.63
full;132;11;87.88
full;133;11;85.88
full;134;11;128.88
full;135;11;91.75
full;136;11;60.5
full;137;11;164
full;138;11;89.88
full;139;11;80.13
full;140;11;128.88
full;141;11;101.5
full;142;11;154.38
full;143;11;152.38
full;144;11;207
full;145;11;163
full;146;11;172.13
full;147;11;169.88
full;148;11;136.63
full;149;11;390
full;150;11;74.25
full;151;11;93.75
full;152;11;292.75
full;153;11;257.75
full;154;11;343.75
full;155;11;320.5
full;156;11;297
full;157;11;101.5
full;158;11;445.5
full;159;11;375
full;160;11;117.5
full;161;11;266
full;162;11;391
full;163;11;359.5
full;164;11;585.5
full;165;11;468.5
full;166;11;570
full;167;11;406
full;168;11;344
full;169;11;281
full;170;11;702.5
full;171;11;587.5
full;172;11;625
full;173;11;585
full;174;11;702.5
full;175;11;545
full;176;11;427.5
full;177;11;467.5
full;178;11;587.5
full;179;11;820
full;0;12;4.28
full;1;12;5.85
full;2;12;3.5
full;3;12;5.08
full;4;12;8.2
full;5;12;3.9
full;6;12;5.85
full;7;12;5.08
full;8;12;5.85
full;9;12;8.58
full;10;12;6.25
full;11;12;5.08
full;12;12;5.85
full;13;12;5.85
full;14;12;8.98
full;15;12;3.13
full;16;12;5.08
full;17;12;6.25
full;18;12;6.25
full;19;12;8.98
full;20;12;3.9
full;21;12;5.45
full;22;12;4.68
full;23;12;6.25
full;24;12;7.03
full;25;12;5.08
full;26;12;4.68
full;27;12;5.08
full;28;12;7.8
full;29;12;5.08
full;30;12;4.68
full;31;12;5.45
full;32;12;5.08
full;33;12;8.98
full;34;12;8.58
full;35;12;5.08
full;36;12;3.13
full;37;12;5.08
full;38;12;4.28
full;39;12;6.63
full;40;12;6.25
full;41;12;5.08
full;42;12;8.58
full;43;12;7.03
full;44;12;16
full;45;12;5.85
full;46;12;5.08
full;47;12;4.28
full;48;12;5.08
full;49;12;8.98
full;50;12;3.5
full;51;12;4.28
full;52;12;9.38
full;53;12;5.08
full;54;12;11.73
full;55;12;5.85
full;56;12;10.15
full;57;12;6.25
full;58;12;14.85
full;59;12;17.58
full;60;12;6.25
full;61;12;6.63
full;62;12;5.85
full;63;12;7.8
full;64;12;14.83
full;65;12;5.85
full;66;12;4.68
full;67;12;8.58
full;68;12;9.38
full;69;12;9.75
full;70;12;3.53
full;71;12;3.9
full;72;12;10.93
full;73;12;6.65
full;74;12;12.9
full;75;12;5.88
full;76;12;6.25
full;77;12;7.43
full;78;12;14.85
full;79;12;16.8
full;80;12;10.55
full;81;12;17.58
full;82;12;13.28
full;83;12;14.83
full;84;12;14.83
full;85;12;8.2
full;86;12;14.45
full;87;12;12.5
full;88;12;18.35
full;89;12;14.45
full;90;12;10.55
full;91;12;8.2
full;92;12;25.4
full;93;12;10.93
full;94;12;23.85
full;95;12;16.4
full;96;12;30.45
full;97;12;35.9
full;98;12;57
full;99;12;70.3
full;100;12;38.3
full;101;12;22.65
full;102;12;50.75
full;103;12;58.63
full;104;12;43
full;105;12;29.25
full;106;12;54.75
full;107;12;27.38
full;108;12;72.25
full;109;12;33.25
full;110;12;31.25
full;111;12;41
full;112;12;54.63
full;113;12;50.88
full;114;12;52.75
full;115;12;15.63
full;116;12;21.5
full;117;12;41
full;118;12;64.38
full;119;12;66.5
full;120;12;23.38
full;121;12;78.13
full;122;12;113.25
full;123;12;39
full;124;12;93.88
full;125;12;50.88
full;126;12;37.13
full;127;12;66.38
full;128;12;48.88
full;129;12;84
full;130;12;64.38
full;131;12;52.75
full;132;12;72.25
full;133;12;99.5
full;134;12;74.75
full;135;12;76.13
full;136;12;91.75
full;137;12;107.38
full;138;12;105.38
full;139;12;125
full;140;12;123
full;141;12;121
full;142;12;119.13
full;143;12;95.75
full;144;12;183.63
full;145;12;78.13
full;146;12;138.75
full;147;12;158.13
full;148;12;138.63
full;149;12;350
full;150;12;66.5
full;151;12;105.5
full;152;12;343.75
full;153;12;320.25
full;154;12;214.75
full;155;12;328
full;156;12;265.5
full;157;12;93.5
full;158;12;312.5
full;159;12;218.5
full;160;12;375
full;161;12;258
full;162;12;289
full;163;12;422
full;164;12;304.5
full;165;12;367
full;166;12;617.5
full;167;12;609.5
full;168;12;383
full;169;12;857.5
full;170;12;507.5
full;171;12;742.5
full;172;12;665
full;173;12;742.5
full;174;12;702.5
full;175;12;702.5
full;176;12;430
full;177;12;625
full;178;12;587.5
full;179;12;780
full;0;13;3.13
full;1;13;5.45
full;2;13;6.63
full;3;13;7.43
full;4;13;6.63
full;5;13;6.23
full;6;13;5.85
full;7;13;5.08
full;8;13;9.35
full;9;13;7.8
full;10;13;5.85
full;11;13;6.63
full;12;13;7.4
full;13;13;7.03
full;14;13;4.28
full;15;13;3.1
full;16;13;5.45
full;17;13;5.85
full;18;13;8.2
full;19;13;9.38
full;20;13;3.5
full;21;13;3.9
full;22;13;8.58
full;23;13;6.25
full;24;13;7.8
full;25;13;6.25
full;26;13;5.85
full;27;13;5.85
full;28;13;7.03
full;29;13;6.23
full;30;13;5.08
full;31;13;5.08
full;32;13;5.85
full;33;13;3.5
full;34;13;7.8
full;35;13;3.13
full;36;13;3.9
full;37;13;5.45
full;38;13;4.68
full;39;13;7.03
full;40;13;3.9
full;41;13;6.25
full;42;13;9.75
full;43;13;8.2
full;44;13;14.05
full;45;13;5.08
full;46;13;10.93
full;47;13;4.68
full;48;13;5.08
full;49;13;11.73
full;50;13;3.9
full;51;13;3.9
full;52;13;7.8
full;53;13;9.75
full;54;13;12.5
full;55;13;7.03
full;56;13;8.6
full;57;13;13.65
full;58;13;19.53
full;59;13;14.45
full;60;13;5.08
full;61;13;6.25
full;62;13;7.03
full;63;13;10.28
full;64;13;11.7
full;65;13;3.13
full;66;13;9.75
full;67;13;10.93
full;68;13;12.5
full;69;13;12.1
full;70;13;3.5
full;71;13;4.3
full;72;13;8.6
full;73;13;13.68
full;74;13;14.48
full;75;13;5.88
full;76;13;5.88
full;77;13;9.38
full;78;13;15.25
full;79;13;10.55
full;80;13;6.65
full;81;13;5.45
full;82;13;12.5
full;83;13;12.1
full;84;13;17.95
full;85;13;10.15
full;86;13;8.23
full;87;13;9.38
full;88;13;12.1
full;89;13;16.8
full;90;13;10.55
full;91;13;8.2
full;92;13;20.7
full;93;13;15.25
full;94;13;16.03
full;95;13;20.3
full;96;13;28.1
full;97;13;41.4
full;98;13;57.8
full;99;13;65.6
full;100;13;34.4
full;101;13;30.45
full;102;13;50.75
full;103;13;55.13
full;104;13;43
full;105;13;43
full;106;13;35.25
full;107;13;31.25
full;108;13;66.38
full;109;13;56.63
full;110;13;33.25
full;111;13;58.63
full;112;13;46.88
full;113;13;48.88
full;114;13;44.88
full;115;13;17.63
full;116;13;37.13
full;117;13;43
full;118;13;66.38
full;119;13;64.5
full;120;13;27.38
full;121;13;97.63
full;122;13;78.13
full;123;13;80
full;124;13;86.5
full;125;13;52.75
full;126;13;52.75
full;127;13;107.38
full;128;13;82
full;129;13;99.5
full;130;13;41
full;131;13;66.5
full;132;13;68.38
full;133;13;101.5
full;134;13;142.5
full;135;13;66.38
full;136;13;70.38
full;137;13;84
full;138;13;150.38
full;139;13;89.88
full;140;13;41
full;141;13;128.88
full;142;13;152.38
full;143;13;87.88
full;144;13;234.25
full;145;13;144.5
full;146;13;46.88
full;147;13;177.75
full;148;13;187.5
full;149;13;470
full;150;13;66.5
full;151;13;262.25
full;152;13;363.25
full;153;13;351.5
full;154;13;320
full;155;13;234
full;156;13;289.5
full;157;13;101.5
full;158;13;406.5
full;159;13;226.5
full;160;13;304.5
full;161;13;242
full;162;13;140.5
full;163;13;383
full;164;13;453.5
full;165;13;312.5
full;166;13;453
full;167;13;632.5
full;168;13;336
full;169;13;820
full;170;13;547.5
full;171;13;625
full;172;13;665
full;173;13;820
full;174;13;662.5
full;175;13;665
full;176;13;545
full;177;13;625
full;178;13;625
full;179;13;665
full;0;14;2.73
full;1;14;5.85
full;2;14;6.63
full;3;14;5.5
full;4;14;7.08
full;5;14;4.3
full;6;14;5.85
full;7;14;4.28
full;8;14;10.53
full;9;14;8.2
full;10;14;7.03
full;11;14;7.8
full;12;14;5.98
full;13;14;6.63
full;14;14;8.98
full;15;14;5.08
full;16;14;5.45
full;17;14;5.85
full;18;14;8.58
full;19;14;10.93
full;20;14;3.5
full;21;14;6.25
full;22;14;6.25
full;23;14;5.45
full;24;14;7.8
full;25;14;5.48
full;26;14;4.28
full;27;14;5.85
full;28;14;7.43
full;29;14;4.28
full;30;14;4.68
full;31;14;8.58
full;32;14;7.03
full;33;14;6.63
full;34;14;8.58
full;35;14;2.73
full;36;14;6.63
full;37;14;5.45
full;38;14;4.68
full;39;14;5.85
full;40;14;6.25
full;41;14;7.03
full;42;14;8.2
full;43;14;7.43
full;44;14;11.33
full;45;14;7.03
full;46;14;6.63
full;47;14;10.15
full;48;14;11.7
full;49;14;10.53
full;50;14;4.68
full;51;14;8.2
full;52;14;9.38
full;53;14;8.58
full;54;14;12.1
full;55;14;4.68
full;56;14;9.38
full;57;14;11.7
full;58;14;14.45
full;59;14;10.53
full;60;14;5.08
full;61;14;8.98
full;62;14;8.6
full;63;14;12.9
full;64;14;17.58
full;65;14;8.58
full;66;14;7.4
full;67;14;8.2
full;68;14;10.95
full;69;14;14.85
full;70;14;3.53
full;71;14;3.9
full;72;14;8.23
full;73;14;14.45
full;74;14;17.98
full;75;14;6.63
full;76;14;5.88
full;77;14;8.98
full;78;14;10.18
full;79;14;13.68
full;80;14;7.05
full;81;14;9.75
full;82;14;15.23
full;83;14;16.8
full;84;14;27.73
full;85;14;10.15
full;86;14;7.8
full;87;14;15.63
full;88;14;11.33
full;89;14;19.13
full;90;14;16.8
full;91;14;12.9
full;92;14;23.05
full;93;14;25
full;94;14;29.68
full;95;14;37.5
full;96;14;14.85
full;97;14;40.1
full;98;14;40.6
full;99;14;50
full;100;14;25.8
full;101;14;22.65
full;102;14;62.5
full;103;14;56.63
full;104;14;46.88
full;105;14;29.25
full;106;14;39.13
full;107;14;33.13
full;108;14;78.13
full;109;14;80.13
full;110;14;29.25
full;111;14;56.63
full;112;14;46.88
full;113;14;64.5
full;114;14;72.25
full;115;14;17.63
full;116;14;46.88
full;117;14;43
full;118;14;62.5
full;119;14;44.88
full;120;14;25.38
full;121;14;58.63
full;122;14;72.38
full;123;14;117.13
full;124;14;119.13
full;125;14;70.25
full;126;14;72.38
full;127;14;54.63
full;128;14;127
full;129;14;97.63
full;130;14;43
full;131;14;60.63
full;132;14;58.63
full;133;14;93.75
full;134;14;160.13
full;135;14;80.13
full;136;14;80.13
full;137;14;128.88
full;138;14;130.88
full;139;14;154.25
full;140;14;70.25
full;141;14;156.25
full;142;14;150.38
full;143;14;216.75
full;144;14;138.63
full;145;14;144.5
full;146;14;46.88
full;147;14;168
full;148;14;50.75
full;149;14;430
full;150;14;78
full;151;14;339.75
full;152;14;321.5
full;153;14;175.75
full;154;14;601.5
full;155;14;234.5
full;156;14;265.5
full;157;14;148.5
full;158;14;461
full;159;14;461
full;160;14;289
full;161;14;305
full;162;14;140.5
full;163;14;343.5
full;164;14;336
full;165;14;296.5
full;166;14;484
full;167;14;516
full;168;14;484.5
full;169;14;390
full;170;14;510
full;171;14;507.5
full;172;14;272.5
full;173;14;467.5
full;174;14;860
full;175;14;702.5
full;176;14;585
full;177;14;625
full;178;14;780
full;179;14;625
full;0;15;3.9
full;1;15;5.08
full;2;15;4.28
full;3;15;4.28
full;4;15;5.85
full;5;15;2.33
full;6;15;4.28
full;7;15;5.45
full;8;15;9.75
full;9;15;5.48
full;10;15;5.85
full;11;15;7.03
full;12;15;7.03
full;13;15;6.25
full;14;15;8.58
full;15;15;5.45
full;16;15;4.28
full;17;15;6.25
full;18;15;7.8
full;19;15;7.8
full;20;15;3.5
full;21;15;5.45
full;22;15;4.3
full;23;15;5.45
full;24;15;7.03
full;25;15;3.13
full;26;15;5.45
full;27;15;5.85
full;28;15;7.8
full;29;15;5.08
full;30;15;5.08
full;31;15;3.9
full;32;15;6.25
full;33;15;7.03
full;34;15;8.2
full;35;15;4.28
full;36;15;4.68
full;37;15;6.63
full;38;15;4.28
full;39;15;7.4
full;40;15;5.48
full;41;15;7.4
full;42;15;9.38
full;43;15;8.2
full;44;15;7.8
full;45;15;7.8
full;46;15;8.2
full;47;15;7.8
full;48;15;8.58
full;49;15;7.8
full;50;15;4.68
full;51;15;7.03
full;52;15;13.28
full;53;15;10.93
full;54;15;12.1
full;55;15;5.08
full;56;15;10.93
full;57;15;12.13
full;58;15;15.63
full;59;15;9.75
full;60;15;8.98
full;61;15;8.98
full;62;15;7.8
full;63;15;8.98
full;64;15;8.58
full;65;15;9.75
full;66;15;7.83
full;67;15;8.2
full;68;15;10.55
full;69;15;12.5
full;70;15;3.13
full;71;15;4.3
full;72;15;7.8
full;73;15;14.45
full;74;15;14.45
full;75;15;5.48
full;76;15;5.48
full;77;15;6.65
full;78;15;9.38
full;79;15;19.13
full;80;15;7.03
full;81;15;7.03
full;82;15;13.65
full;83;15;18.75
full;84;15;17.95
full;85;15;8.2
full;86;15;17.18
full;87;15;18.75
full;88;15;23.83
full;89;15;19.13
full;90;15;13.3
full;91;15;19.53
full;92;15;14.85
full;93;15;25.78
full;94;15;25.78
full;95;15;29.65
full;96;15;35.9
full;97;15;38.25
full;98;15;31.25
full;99;15;33.6
full;100;15;37.5
full;101;15;20.3
full;102;15;70.5
full;103;15;48.88
full;104;15;50.88
full;105;15;39
full;106;15;37.13
full;107;15;27.38
full;108;15;60.63
full;109;15;74.25
full;110;15;21.5
full;111;15;43
full;112;15;41.13
full;113;15;66.38
full;114;15;87.88
full;115;15;15.63
full;116;15;44.88
full;117;15;58.5
full;118;15;66.5
full;119;15;42.88
full;120;15;72.25
full;121;15;58.63
full;122;15;80
full;123;15;68.38
full;124;15;68.38
full;125;15;58.63
full;126;15;74.13
full;127;15;72.25
full;128;15;80
full;129;15;126.88
full;130;15;37.13
full;131;15;66.5
full;132;15;56.63
full;133;15;89.88
full;134;15;101.5
full;135;15;72.38
full;136;15;91.88
full;137;15;126.88
full;138;15;158.25
full;139;15;123
full;140;15;72.25
full;141;15;167.88
full;142;15;168
full;143;15;142.5
full;144;15;212.88
full;145;15;136.75
full;146;15;93.75
full;147;15;170
full;148;15;72.25
full;149;15;350
full;150;15;250
full;151;15;125
full;152;15;363.25
full;153;15;371.25
full;154;15;429.5
full;155;15;258
full;156;15;320
full;157;15;375
full;158;15;320.5
full;159;15;476.5
full;160;15;242
full;161;15;257.5
full;162;15;234.5
full;163;15;508
full;164;15;562.5
full;165;15;336
full;166;15;594
full;167;15;265.5
full;168;15;586
full;169;15;1055
full;170;15;430
full;171;15;430
full;172;15;312.5
full;173;15;392.5
full;174;15;897.5
full;175;15;470
full;176;15;702.5
full;177;15;625
full;178;15;860
full;179;15;705
full;0;16;3.9
full;1;16;4.3
full;2;16;3.9
full;3;16;7.8
full;4;16;5.48
full;5;16;4.28
full;6;16;8.2
full;7;16;4.68
full;8;16;8.58
full;9;16;8.2
full;10;16;5.85
full;11;16;5.85
full;12;16;8.2
full;13;16;5.45
full;14;16;4.68
full;15;16;4.68
full;16;16;3.9
full;17;16;5.45
full;18;16;5.85
full;19;16;10.53
full;20;16;3.5
full;21;16;6.25
full;22;16;7.03
full;23;16;5.08
full;24;16;7.8
full;25;16;4.7
full;26;16;5.88
full;27;16;5.85
full;28;16;7.4
full;29;16;7.43
full;30;16;5.85
full;31;16;2.73
full;32;16;5.45
full;33;16;3.9
full;34;16;5.85
full;35;16;3.1
full;36;16;5.85
full;37;16;7.4
full;38;16;6.25
full;39;16;6.63
full;40;16;5.45
full;41;16;3.5
full;42;16;7.83
full;43;16;8.2
full;44;16;11.33
full;45;16;5.5
full;46;16;7.4
full;47;16;6.63
full;48;16;11.33
full;49;16;10.53
full;50;16;6.25
full;51;16;6.63
full;52;16;15.63
full;53;16;7.4
full;54;16;10.53
full;55;16;3.5
full;56;16;7.03
full;57;16;7.03
full;58;16;17.95
full;59;16;17.58
full;60;16;4.68
full;61;16;9.38
full;62;16;9.38
full;63;16;10.55
full;64;16;14.05
full;65;16;3.53
full;66;16;7.4
full;67;16;8.98
full;68;16;10.93
full;69;16;14.05
full;70;16;3.13
full;71;16;8.6
full;72;16;7.83
full;73;16;10.95
full;74;16;14.85
full;75;16;8.6
full;76;16;5.48
full;77;16;6.65
full;78;16;9.75
full;79;16;24.23
full;80;16;7.03
full;81;16;12.5
full;82;16;14.45
full;83;16;16.8
full;84;16;21.08
full;85;16;10.53
full;86;16;15.25
full;87;16;15.63
full;88;16;23.05
full;89;16;12.5
full;90;16;7.43
full;91;16;16.78
full;92;16;21.5
full;93;16;23.43
full;94;16;14.05
full;95;16;26.55
full;96;16;17.95
full;97;16;21.85
full;98;16;28.9
full;99;16;46.1
full;100;16;36.75
full;101;16;22.65
full;102;16;58.75
full;103;16;46.88
full;104;16;50.75
full;105;16;42.88
full;106;16;44.88
full;107;16;27.25
full;108;16;46.88
