alg;inst;repl;dist; 
Not_a;59;2;425.3;
Not_a;60;2;2281.07;
Not_a;61;2;2243.28;
Not_a;62;2;2290.7;
Not_a;63;2;2411.06;
Not_a;64;2;2472.3;
Not_a;65;2;679.64;
Not_a;66;2;744.92;
Not_a;67;2;760.44;
Not_a;68;2;814.88;
Not_a;69;2;814.01;
Not_a;70;2;863.44;
Not_a;71;2;783.99;
Not_a;72;2;760.54;
Not_a;73;2;871.23;
Not_a;74;2;934.19;
Not_a;75;2;419.76;
Not_a;76;2;394.57;
Not_a;77;2;465.02;
Not_a;78;2;553.46;
Not_a;79;2;598.83;
Not_a;80;2;422.14;
Not_a;81;2;507.21;
Not_a;82;2;464.86;
Not_a;83;2;522.45;
Not_a;84;2;608.23;
Not_a;85;2;813.56;
Not_a;86;2;818.34;
Not_a;87;2;972.06;
Not_a;88;2;906.72;
Not_a;89;2;988.72;
Not_a;90;2;511.69;
Not_a;91;2;528.27;
Not_a;92;2;699.57;
Not_a;93;2;584.69;
Not_a;94;2;628.41;
Not_a;95;2;454.2;
Not_a;96;2;477.68;
Not_a;97;2;435.83;
Not_a;98;2;422.49;
Not_a;99;2;452.48;
Not_a;100;2;715.13;
Not_a;101;2;767.54;
Not_a;102;2;769.74;
Not_a;103;2;905.35;
Not_a;104;2;865.96;
Not_a;105;2;723.39;
Not_a;106;2;778.43;
Not_a;107;2;990.79;
Not_a;108;2;889.28;
Not_a;109;2;942.4;
Not_a;110;2;751.05;
Not_a;111;2;765.13;
Not_a;112;2;939.63;
Not_a;113;2;829.87;
Not_a;114;2;879.15;
Not_a;115;2;725.46;
Not_a;116;2;829.55;
Not_a;117;2;844.4;
Not_a;118;2;868.94;
Not_a;119;2;916.7;
Not_a;120;2;921.85;
Not_a;121;2;958.72;
Not_a;122;2;1049.9;
Not_a;123;2;1101.27;
Not_a;124;2;1127.41;
Not_a;125;2;748.98;
Not_a;126;2;809.92;
Not_a;127;2;979.4;
Not_a;128;2;1102.05;
Not_a;129;2;1032.17;
Not_a;130;2;957.54;
Not_a;131;2;1010.69;
Not_a;132;2;889.64;
Not_a;133;2;1084.82;
Not_a;134;2;1200.99;
Not_a;135;2;936.76;
Not_a;136;2;1260.62;
Not_a;137;2;1134.21;
Not_a;138;2;1560.02;
Not_a;139;2;1991.1;
Not_a;140;2;1818.64;
Not_a;141;2;1750.07;
Not_a;142;2;1833.78;
Not_a;143;2;2043.54;
Not_a;144;2;1896.26;
Not_a;145;2;1109.79;
Not_a;146;2;1250.93;
Not_a;147;2;1470.04;
Not_a;148;2;1409.07;
Not_a;149;2;1536.19;
Not_a;150;2;1357.66;
Not_a;151;2;1511.22;
Not_a;152;2;1623.55;
Not_a;153;2;1833.98;
Not_a;154;2;1977.94;
Not_a;155;2;1327.78;
Not_a;156;2;1478.84;
Not_a;157;2;1577.51;
Not_a;158;2;1845.97;
Not_a;159;2;1954.89;
Not_a;160;2;1313.11;
Not_a;161;2;1403.59;
Not_a;162;2;1593.68;
Not_a;163;2;1818.08;
Not_a;164;2;2040.23;
Not_a;165;2;617.34;
Not_a;166;2;698.55;
Not_a;167;2;804.22;
Not_a;168;2;892.04;
Not_a;169;2;899.07;
Not_a;170;2;766.46;
Not_a;171;2;842.35;
Not_a;172;2;998.18;
Not_a;173;2;1033.74;
Not_a;174;2;1235.35;
Not_a;175;2;689.85;
Not_a;176;2;811.85;
Not_a;177;2;961.89;
Not_a;178;2;1037.62;
Not_a;179;2;1301.56;
Not_a;0;3;229.31;
Not_a;1;3;220.75;
Not_a;2;3;229.31;
Not_a;3;3;248.01;
Not_a;4;3;242.37;
Not_a;5;3;224.47;
Not_a;6;3;229.31;
Not_a;7;3;229.31;
Not_a;8;3;249.88;
Not_a;9;3;313.03;
Not_a;10;3;272.7;
Not_a;11;3;272.7;
Not_a;12;3;296.47;
Not_a;13;3;311.03;
Not_a;14;3;316.28;
Not_a;15;3;272.7;
Not_a;16;3;290.4;
Not_a;17;3;363.7;
Not_a;18;3;311.03;
Not_a;19;3;295.01;
Not_a;20;3;352.75;
Not_a;21;3;380.58;
Not_a;22;3;380.79;
Not_a;23;3;320.04;
Not_a;24;3;346.31;
Not_a;25;3;402.02;
Not_a;26;3;351.09;
Not_a;27;3;359.65;
Not_a;28;3;397.86;
Not_a;29;3;357.62;
Not_a;30;3;604.35;
Not_a;31;3;531.77;
Not_a;32;3;550.72;
Not_a;33;3;553.96;
Not_a;34;3;542.44;
Not_a;35;3;620.34;
Not_a;36;3;590.34;
Not_a;37;3;641.12;
Not_a;38;3;621.52;
Not_a;39;3;648.06;
Not_a;40;3;363.79;
Not_a;41;3;432.5;
Not_a;42;3;352.55;
Not_a;43;3;382.33;
Not_a;44;3;423.32;
Not_a;45;3;526.08;
Not_a;46;3;487.1;
Not_a;47;3;440.59;
Not_a;48;3;614.38;
Not_a;49;3;610.51;
Not_a;50;3;541.24;
Not_a;51;3;474.96;
Not_a;52;3;489.05;
Not_a;53;3;555.04;
Not_a;54;3;656.7;
Not_a;55;3;370.69;
Not_a;56;3;377.34;
Not_a;57;3;376.19;
Not_a;58;3;395.28;
Not_a;59;3;425.3;
Not_a;60;3;2281.07;
Not_a;61;3;2243.28;
Not_a;62;3;2290.7;
Not_a;63;3;2411.06;
Not_a;64;3;2472.3;
Not_a;65;3;679.64;
Not_a;66;3;656.32;
Not_a;67;3;760.44;
Not_a;68;3;759.61;
Not_a;69;3;814.01;
Not_a;70;3;863.44;
Not_a;71;3;783.99;
Not_a;72;3;746.29;
Not_a;73;3;871.23;
Not_a;74;3;1033.98;
Not_a;75;3;419.76;
Not_a;76;3;452.44;
Not_a;77;3;495.16;
Not_a;78;3;553.46;
Not_a;79;3;532.4;
Not_a;80;3;422.14;
Not_a;81;3;507.21;
Not_a;82;3;460.28;
Not_a;83;3;470.53;
Not_a;84;3;535.31;
Not_a;85;3;813.56;
Not_a;86;3;818.34;
Not_a;87;3;972.06;
Not_a;88;3;900.64;
Not_a;89;3;954.09;
Not_a;90;3;493.61;
Not_a;91;3;676.51;
Not_a;92;3;699.57;
Not_a;93;3;588.53;
Not_a;94;3;628.41;
Not_a;95;3;454.2;
Not_a;96;3;477.68;
Not_a;97;3;394.61;
Not_a;98;3;422.49;
Not_a;99;3;461.17;
Not_a;100;3;743.37;
Not_a;101;3;767.54;
Not_a;102;3;769.74;
Not_a;103;3;905.71;
Not_a;104;3;865.96;
Not_a;105;3;723.39;
Not_a;106;3;778.43;
Not_a;107;3;990.79;
Not_a;108;3;889.28;
Not_a;109;3;925.03;
Not_a;110;3;754.46;
Not_a;111;3;765.13;
Not_a;112;3;918.83;
Not_a;113;3;829.87;
Not_a;114;3;929.41;
Not_a;115;3;725.46;
Not_a;116;3;829.55;
Not_a;117;3;844.4;
Not_a;118;3;868.94;
Not_a;119;3;889.76;
Not_a;120;3;921.85;
Not_a;121;3;1023.61;
Not_a;122;3;978.41;
Not_a;123;3;1089.19;
Not_a;124;3;1168.84;
Not_a;125;3;748.98;
Not_a;126;3;809.92;
Not_a;127;3;915.53;
Not_a;128;3;1102.05;
Not_a;129;3;1039.74;
Not_a;130;3;934.96;
Not_a;131;3;1010.69;
Not_a;132;3;972.5;
Not_a;133;3;1198.54;
Not_a;134;3;1200.99;
Not_a;135;3;916.17;
Not_a;136;3;1260.62;
Not_a;137;3;1126.53;
Not_a;138;3;1592.37;
Not_a;139;3;1959.49;
Not_a;140;3;1936.71;
Not_a;141;3;1750.07;
Not_a;142;3;1833.78;
Not_a;143;3;2059.98;
Not_a;144;3;1896.26;
Not_a;145;3;1085.35;
Not_a;146;3;1250.93;
Not_a;147;3;1470.04;
Not_a;148;3;1409.07;
Not_a;149;3;1536.19;
Not_a;150;3;1357.66;
Not_a;151;3;1511.22;
Not_a;152;3;1623.55;
Not_a;153;3;1833.98;
Not_a;154;3;1991.36;
Not_a;155;3;1327.78;
Not_a;156;3;1478.84;
Not_a;157;3;1577.51;
Not_a;158;3;1845.97;
Not_a;159;3;1954.89;
Not_a;160;3;1313.11;
Not_a;161;3;1403.59;
Not_a;162;3;1593.68;
Not_a;163;3;1818.08;
Not_a;164;3;2040.23;
Not_a;165;3;617.34;
Not_a;166;3;698.55;
Not_a;167;3;804.22;
Not_a;168;3;892.04;
Not_a;169;3;899.07;
Not_a;170;3;766.46;
Not_a;171;3;842.35;
Not_a;172;3;998.18;
Not_a;173;3;1033.74;
Not_a;174;3;1235.35;
Not_a;175;3;689.85;
Not_a;176;3;811.85;
Not_a;177;3;1008.78;
Not_a;178;3;1037.62;
Not_a;179;3;1301.56;
Not_a;0;4;229.31;
Not_a;1;4;220.75;
Not_a;2;4;229.31;
Not_a;3;4;248.01;
Not_a;4;4;242.37;
Not_a;5;4;224.47;
Not_a;6;4;229.31;
Not_a;7;4;229.31;
Not_a;8;4;249.88;
Not_a;9;4;313.03;
Not_a;10;4;272.7;
Not_a;11;4;259.27;
Not_a;12;4;296.47;
Not_a;13;4;311.03;
Not_a;14;4;316.28;
Not_a;15;4;272.7;
Not_a;16;4;290.4;
Not_a;17;4;363.7;
Not_a;18;4;311.03;
Not_a;19;4;295.01;
Not_a;20;4;352.75;
Not_a;21;4;380.58;
Not_a;22;4;380.79;
Not_a;23;4;320.04;
Not_a;24;4;346.31;
Not_a;25;4;402.02;
Not_a;26;4;388.03;
Not_a;27;4;351.68;
Not_a;28;4;361.9;
Not_a;29;4;362.69;
Not_a;30;4;604.35;
Not_a;31;4;609.57;
Not_a;32;4;508.09;
Not_a;33;4;553.96;
Not_a;34;4;542.44;
Not_a;35;4;620.34;
Not_a;36;4;590.34;
Not_a;37;4;640.88;
Not_a;38;4;621.52;
Not_a;39;4;656.5;
Not_a;40;4;363.79;
Not_a;41;4;432.5;
Not_a;42;4;365.78;
Not_a;43;4;355.59;
Not_a;44;4;423.72;
Not_a;45;4;534.84;
Not_a;46;4;487.1;
Not_a;47;4;466.71;
Not_a;48;4;569.98;
Not_a;49;4;610.51;
Not_a;50;4;498.92;
Not_a;51;4;496.38;
Not_a;52;4;489.24;
Not_a;53;4;555.04;
Not_a;54;4;656.7;
Not_a;55;4;370.69;
Not_a;56;4;367.72;
Not_a;57;4;376.19;
Not_a;58;4;395.28;
Not_a;59;4;458.92;
Not_a;60;4;2281.07;
Not_a;61;4;2243.28;
Not_a;62;4;2311.54;
Not_a;63;4;2283.53;
Not_a;64;4;2438.1;
Not_a;65;4;679.64;
Not_a;66;4;656.32;
Not_a;67;4;760.44;
Not_a;68;4;760.75;
Not_a;69;4;828.82;
Not_a;70;4;863.44;
Not_a;71;4;782.74;
Not_a;72;4;746.29;
Not_a;73;4;871.23;
Not_a;74;4;954.57;
Not_a;75;4;419.76;
Not_a;76;4;452.44;
Not_a;77;4;495.16;
Not_a;78;4;553.46;
Not_a;79;4;542.61;
Not_a;80;4;422.14;
Not_a;81;4;473.7;
Not_a;82;4;460.28;
Not_a;83;4;470.53;
Not_a;84;4;532.39;
Not_a;85;4;813.56;
Not_a;86;4;818.34;
Not_a;87;4;893.54;
Not_a;88;4;1125.54;
Not_a;89;4;803.86;
Not_a;90;4;493.61;
Not_a;91;4;635.75;
Not_a;92;4;618.18;
Not_a;93;4;598.34;
Not_a;94;4;628.41;
Not_a;95;4;454.2;
Not_a;96;4;477.68;
Not_a;97;4;394.61;
Not_a;98;4;418.96;
Not_a;99;4;461.17;
Not_a;100;4;734.71;
Not_a;101;4;767.54;
Not_a;102;4;769.74;
Not_a;103;4;881.2;
Not_a;104;4;895.56;
Not_a;105;4;723.39;
Not_a;106;4;778.43;
Not_a;107;4;990.79;
Not_a;108;4;932.94;
Not_a;109;4;925.03;
Not_a;110;4;754.46;
Not_a;111;4;765.13;
Not_a;112;4;790.58;
Not_a;113;4;829.87;
Not_a;114;4;815.81;
Not_a;115;4;725.46;
Not_a;116;4;779.2;
Not_a;117;4;841.11;
Not_a;118;4;868.94;
Not_a;119;4;889.76;
Not_a;120;4;921.85;
Not_a;121;4;1023.61;
Not_a;122;4;978.41;
Not_a;123;4;1089.19;
Not_a;124;4;1168.84;
Not_a;125;4;748.98;
Not_a;126;4;809.92;
Not_a;127;4;915.53;
Not_a;128;4;1102.05;
Not_a;129;4;1039.74;
Not_a;130;4;899.46;
Not_a;131;4;1010.69;
Not_a;132;4;972.5;
Not_a;133;4;1198.54;
Not_a;134;4;1200.99;
Not_a;135;4;916.17;
Not_a;136;4;1260.62;
Not_a;137;4;1126.53;
Not_a;138;4;1605.35;
Not_a;139;4;1959.49;
Not_a;140;4;1936.71;
Not_a;141;4;1738.78;
Not_a;142;4;1833.78;
Not_a;143;4;1875.85;
Not_a;144;4;1896.26;
Not_a;145;4;1085.35;
Not_a;146;4;1250.93;
Not_a;147;4;1470.04;
Not_a;148;4;1409.07;
Not_a;149;4;1536.19;
Not_a;150;4;1357.66;
Not_a;151;4;1511.22;
Not_a;152;4;1623.55;
Not_a;153;4;1833.98;
Not_a;154;4;1991.36;
Not_a;155;4;1327.78;
Not_a;156;4;1478.84;
Not_a;157;4;1577.51;
Not_a;158;4;1855.61;
Not_a;159;4;1954.89;
Not_a;160;4;1313.11;
Not_a;161;4;1403.59;
Not_a;162;4;1593.68;
Not_a;163;4;1818.08;
Not_a;164;4;2040.23;
Not_a;165;4;617.34;
Not_a;166;4;698.55;
Not_a;167;4;804.22;
Not_a;168;4;892.04;
Not_a;169;4;899.07;
Not_a;170;4;766.46;
Not_a;171;4;842.35;
Not_a;172;4;998.18;
Not_a;173;4;1033.74;
Not_a;174;4;1210.72;
Not_a;175;4;689.85;
Not_a;176;4;811.85;
Not_a;177;4;1008.78;
Not_a;178;4;1037.62;
Not_a;179;4;1301.56;
Not_a;0;5;229.31;
Not_a;1;5;220.75;
Not_a;2;5;219.45;
Not_a;3;5;248.01;
Not_a;4;5;242.37;
Not_a;5;5;224.47;
Not_a;6;5;229.31;
Not_a;7;5;229.31;
Not_a;8;5;249.88;
Not_a;9;5;313.03;
Not_a;10;5;272.7;
Not_a;11;5;272.7;
Not_a;12;5;296.47;
Not_a;13;5;311.03;
Not_a;14;5;316.28;
Not_a;15;5;272.7;
Not_a;16;5;290.4;
Not_a;17;5;363.7;
Not_a;18;5;311.03;
Not_a;19;5;295.01;
Not_a;20;5;343.41;
Not_a;21;5;380.58;
Not_a;22;5;353.72;
Not_a;23;5;320.04;
Not_a;24;5;346.31;
Not_a;25;5;402.02;
Not_a;26;5;388.03;
Not_a;27;5;351.68;
Not_a;28;5;361.9;
Not_a;29;5;362.69;
Not_a;30;5;604.35;
Not_a;31;5;609.57;
Not_a;32;5;508.09;
Not_a;33;5;557.75;
Not_a;34;5;562.28;
Not_a;35;5;620.34;
Not_a;36;5;590.34;
Not_a;37;5;656.94;
Not_a;38;5;621.52;
Not_a;39;5;656.5;
Not_a;40;5;363.79;
Not_a;41;5;379.86;
Not_a;42;5;365.78;
Not_a;43;5;355.59;
Not_a;44;5;423.72;
Not_a;45;5;534.84;
Not_a;46;5;487.1;
Not_a;47;5;466.71;
Not_a;48;5;559.44;
Not_a;49;5;609.01;
Not_a;50;5;478.02;
Not_a;51;5;496.38;
Not_a;52;5;614.7;
Not_a;53;5;741.54;
Not_a;54;5;646.54;
Not_a;55;5;388.36;
Not_a;56;5;360.83;
Not_a;57;5;368.06;
Not_a;58;5;387.43;
Not_a;59;5;451.29;
Not_a;60;5;2220.14;
Not_a;61;5;2243.28;
Not_a;62;5;2446.71;
Not_a;63;5;2284.88;
Not_a;64;5;2515.72;
Not_a;65;5;679.64;
Not_a;66;5;656.32;
Not_a;67;5;760.44;
Not_a;68;5;760.75;
Not_a;69;5;828.82;
Not_a;70;5;863.44;
Not_a;71;5;782.74;
Not_a;72;5;746.29;
Not_a;73;5;826.05;
Not_a;74;5;916.19;
Not_a;75;5;403.39;
Not_a;76;5;452.44;
Not_a;77;5;462.96;
Not_a;78;5;523.91;
Not_a;79;5;532.17;
Not_a;80;5;422.14;
Not_a;81;5;473.7;
Not_a;82;5;466.4;
Not_a;83;5;491.43;
Not_a;84;5;532.39;
Not_a;85;5;834.8;
Not_a;86;5;818.34;
Not_a;87;5;878.39;
Not_a;88;5;1125.54;
Not_a;89;5;958.49;
Not_a;90;5;582.74;
Not_a;91;5;635.75;
Not_a;92;5;618.18;
Not_a;93;5;598.34;
Not_a;94;5;628.41;
Not_a;95;5;454.2;
Not_a;96;5;441.08;
Not_a;97;5;394.61;
Not_a;98;5;419.7;
Not_a;99;5;461.17;
Not_a;100;5;734.71;
Not_a;101;5;767.54;
Not_a;102;5;833.92;
Not_a;103;5;881.2;
Not_a;104;5;897.73;
Not_a;105;5;754.46;
Not_a;106;5;778.43;
Not_a;107;5;990.79;
Not_a;108;5;932.94;
Not_a;109;5;956.6;
Not_a;110;5;754.46;
Not_a;111;5;765.13;
Not_a;112;5;790.58;
Not_a;113;5;1012.02;
Not_a;114;5;815.81;
Not_a;115;5;725.46;
Not_a;116;5;779.2;
Not_a;117;5;841.11;
Not_a;118;5;868.94;
Not_a;119;5;889.76;
Not_a;120;5;921.85;
Not_a;121;5;1000.8;
Not_a;122;5;1067.02;
Not_a;123;5;1079.9;
Not_a;124;5;1105;
Not_a;125;5;748.98;
Not_a;126;5;809.92;
Not_a;127;5;915.53;
Not_a;128;5;1102.05;
Not_a;129;5;1039.74;
Not_a;130;5;899.46;
Not_a;131;5;1010.69;
Not_a;132;5;972.5;
Not_a;133;5;1198.54;
Not_a;134;5;1160.58;
Not_a;135;5;916.17;
Not_a;136;5;1260.62;
Not_a;137;5;1126.53;
Not_a;138;5;1605.35;
Not_a;139;5;1991.1;
Not_a;140;5;1936.71;
Not_a;141;5;1738.78;
Not_a;142;5;1740.77;
Not_a;143;5;1875.85;
Not_a;144;5;1896.26;
Not_a;145;5;1085.35;
Not_a;146;5;1250.93;
Not_a;147;5;1335.67;
Not_a;148;5;1409.07;
Not_a;149;5;1536.19;
Not_a;150;5;1357.66;
Not_a;151;5;1511.22;
Not_a;152;5;1623.55;
Not_a;153;5;1833.98;
Not_a;154;5;1991.36;
Not_a;155;5;1327.78;
Not_a;156;5;1478.84;
Not_a;157;5;1577.51;
Not_a;158;5;1880.42;
Not_a;159;5;1954.89;
Not_a;160;5;1313.11;
Not_a;161;5;1403.59;
Not_a;162;5;1593.68;
Not_a;163;5;1874.88;
Not_a;164;5;2040.23;
Not_a;165;5;617.34;
Not_a;166;5;698.55;
Not_a;167;5;769.6;
Not_a;168;5;892.04;
Not_a;169;5;899.07;
Not_a;170;5;766.46;
Not_a;171;5;848.45;
Not_a;172;5;998.18;
Not_a;173;5;1033.74;
Not_a;174;5;1210.72;
Not_a;175;5;689.85;
Not_a;176;5;811.85;
Not_a;177;5;1008.78;
Not_a;178;5;1037.62;
Not_a;179;5;1301.56;
Not_a;0;6;220.75;
Not_a;1;6;220.75;
Not_a;2;6;219.45;
Not_a;3;6;248.01;
Not_a;4;6;246.91;
Not_a;5;6;224.47;
Not_a;6;6;229.31;
Not_a;7;6;229.31;
Not_a;8;6;249.88;
Not_a;9;6;313.03;
Not_a;10;6;272.7;
Not_a;11;6;272.7;
Not_a;12;6;312.19;
Not_a;13;6;319;
Not_a;14;6;299.4;
Not_a;15;6;272.7;
Not_a;16;6;290.4;
Not_a;17;6;363.7;
Not_a;18;6;311.03;
Not_a;19;6;327.23;
Not_a;20;6;348.18;
Not_a;21;6;380.58;
Not_a;22;6;353.72;
Not_a;23;6;320.04;
Not_a;24;6;331.07;
Not_a;25;6;402.02;
Not_a;26;6;388.03;
Not_a;27;6;351.68;
Not_a;28;6;361.9;
Not_a;29;6;362.69;
Not_a;30;6;604.35;
Not_a;31;6;609.57;
Not_a;32;6;508.09;
Not_a;33;6;561.68;
Not_a;34;6;562.28;
Not_a;35;6;616.98;
Not_a;36;6;606.04;
Not_a;37;6;656.94;
Not_a;38;6;679.86;
Not_a;39;6;656.5;
Not_a;40;6;363.79;
Not_a;41;6;390.42;
Not_a;42;6;365.78;
Not_a;43;6;355.59;
Not_a;44;6;463.01;
Not_a;45;6;534.84;
Not_a;46;6;487.1;
Not_a;47;6;466.71;
Not_a;48;6;559.44;
Not_a;49;6;609.01;
Not_a;50;6;478.02;
Not_a;51;6;496.38;
Not_a;52;6;614.7;
Not_a;53;6;693.74;
Not_a;54;6;646.54;
Not_a;55;6;348.89;
Not_a;56;6;360.83;
Not_a;57;6;368.06;
Not_a;58;6;387.43;
Not_a;59;6;423.78;
Not_a;60;6;2220.14;
Not_a;61;6;2243.28;
Not_a;62;6;2446.71;
Not_a;63;6;2284.88;
Not_a;64;6;2515.72;
Not_a;65;6;595.9;
Not_a;66;6;656.32;
Not_a;67;6;803.68;
Not_a;68;6;760.75;
Not_a;69;6;828.82;
Not_a;70;6;863.44;
Not_a;71;6;782.74;
Not_a;72;6;746.29;
Not_a;73;6;793.22;
Not_a;74;6;916.19;
Not_a;75;6;403.39;
Not_a;76;6;452.44;
Not_a;77;6;415.84;
Not_a;78;6;523.91;
Not_a;79;6;452.6;
Not_a;80;6;438.76;
Not_a;81;6;473.7;
Not_a;82;6;444.41;
Not_a;83;6;491.43;
Not_a;84;6;518.39;
Not_a;85;6;834.8;
Not_a;86;6;818.34;
Not_a;87;6;878.39;
Not_a;88;6;957.13;
Not_a;89;6;958.49;
Not_a;90;6;582.74;
Not_a;91;6;635.75;
Not_a;92;6;618.18;
Not_a;93;6;598.34;
Not_a;94;6;684.12;
Not_a;95;6;454.2;
Not_a;96;6;426.25;
Not_a;97;6;393.47;
Not_a;98;6;419.7;
Not_a;99;6;461.17;
Not_a;100;6;734.71;
Not_a;101;6;764.35;
Not_a;102;6;833.92;
Not_a;103;6;854.32;
Not_a;104;6;897.73;
Not_a;105;6;754.46;
Not_a;106;6;778.43;
Not_a;107;6;990.79;
Not_a;108;6;932.94;
Not_a;109;6;956.6;
Not_a;110;6;754.46;
Not_a;111;6;842.46;
Not_a;112;6;790.58;
Not_a;113;6;1012.02;
Not_a;114;6;844.11;
Not_a;115;6;700.99;
Not_a;116;6;779.2;
Not_a;117;6;841.11;
Not_a;118;6;868.94;
Not_a;119;6;1140.47;
Not_a;120;6;921.85;
Not_a;121;6;1029.98;
Not_a;122;6;1067.02;
Not_a;123;6;1079.9;
Not_a;124;6;1118.09;
Not_a;125;6;748.98;
Not_a;126;6;809.92;
Not_a;127;6;946.28;
Not_a;128;6;1102.05;
Not_a;129;6;1050.53;
Not_a;130;6;899.46;
Not_a;131;6;1010.69;
Not_a;132;6;972.5;
Not_a;133;6;1198.54;
Not_a;134;6;1219.51;
Not_a;135;6;916.17;
Not_a;136;6;1260.62;
Not_a;137;6;1126.53;
Not_a;138;6;1493.52;
Not_a;139;6;1991.1;
Not_a;140;6;1958.27;
Not_a;141;6;1763.93;
Not_a;142;6;1740.77;
Not_a;143;6;2082.29;
Not_a;144;6;1896.26;
Not_a;145;6;1109.79;
Not_a;146;6;1243.28;
Not_a;147;6;1335.67;
Not_a;148;6;1409.07;
Not_a;149;6;1536.19;
Not_a;150;6;1357.66;
Not_a;151;6;1511.22;
Not_a;152;6;1639.02;
Not_a;153;6;1833.98;
Not_a;154;6;1991.36;
Not_a;155;6;1327.78;
Not_a;156;6;1478.84;
Not_a;157;6;1577.51;
Not_a;158;6;1880.42;
Not_a;159;6;1941.87;
Not_a;160;6;1313.11;
Not_a;161;6;1403.59;
Not_a;162;6;1612.9;
Not_a;163;6;1874.88;
Not_a;164;6;2040.23;
Not_a;165;6;617.34;
Not_a;166;6;698.55;
Not_a;167;6;769.6;
Not_a;168;6;892.04;
Not_a;169;6;899.07;
Not_a;170;6;766.46;
Not_a;171;6;848.45;
Not_a;172;6;998.18;
Not_a;173;6;1033.74;
Not_a;174;6;1235.35;
Not_a;175;6;689.85;
Not_a;176;6;774.46;
Not_a;177;6;961.89;
Not_a;178;6;1037.62;
Not_a;179;6;1301.56;
Not_a;0;7;220.75;
Not_a;1;7;220.75;
Not_a;2;7;219.45;
Not_a;3;7;245.96;
Not_a;4;7;257.08;
Not_a;5;7;224.47;
Not_a;6;7;229.31;
Not_a;7;7;229.31;
Not_a;8;7;299.93;
Not_a;9;7;243.32;
Not_a;10;7;272.7;
Not_a;11;7;272.7;
Not_a;12;7;312.19;
Not_a;13;7;319;
Not_a;14;7;299.4;
Not_a;15;7;272.7;
Not_a;16;7;272.7;
Not_a;17;7;345.61;
Not_a;18;7;311.03;
Not_a;19;7;327.23;
Not_a;20;7;348.18;
Not_a;21;7;347.31;
Not_a;22;7;353.72;
Not_a;23;7;320.04;
Not_a;24;7;326.39;
Not_a;25;7;402.02;
Not_a;26;7;388.03;
Not_a;27;7;351.68;
Not_a;28;7;381.47;
Not_a;29;7;351.78;
Not_a;30;7;604.35;
Not_a;31;7;609.57;
Not_a;32;7;508.09;
Not_a;33;7;561.68;
Not_a;34;7;562.28;
Not_a;35;7;594.9;
Not_a;36;7;606.04;
Not_a;37;7;656.94;
Not_a;38;7;679.86;
Not_a;39;7;649.19;
Not_a;40;7;338.3;
Not_a;41;7;390.42;
Not_a;42;7;389.08;
Not_a;43;7;413.2;
Not_a;44;7;463.01;
Not_a;45;7;534.84;
Not_a;46;7;463.44;
Not_a;47;7;511.4;
Not_a;48;7;559.44;
Not_a;49;7;597.02;
Not_a;50;7;478.02;
Not_a;51;7;496.38;
Not_a;52;7;611.06;
Not_a;53;7;578.69;
Not_a;54;7;652.7;
Not_a;55;7;348.89;
Not_a;56;7;390.04;
Not_a;57;7;368.06;
Not_a;58;7;424.91;
Not_a;59;7;426.41;
Not_a;60;7;2220.14;
Not_a;61;7;2243.28;
Not_a;62;7;2446.71;
Not_a;63;7;2284.88;
Not_a;64;7;2360.38;
Not_a;65;7;648.37;
Not_a;66;7;681.34;
Not_a;67;7;803.68;
Not_a;68;7;769.07;
Not_a;69;7;778.1;
Not_a;70;7;863.44;
Not_a;71;7;782.74;
Not_a;72;7;772.7;
Not_a;73;7;793.22;
Not_a;74;7;916.19;
Not_a;75;7;403.39;
Not_a;76;7;447;
Not_a;77;7;415.84;
Not_a;78;7;523.91;
Not_a;79;7;452.6;
Not_a;80;7;438.76;
Not_a;81;7;470.85;
Not_a;82;7;473.63;
Not_a;83;7;481.51;
Not_a;84;7;554.45;
Not_a;85;7;834.8;
Not_a;86;7;818.34;
Not_a;87;7;907.17;
Not_a;88;7;957.13;
Not_a;89;7;866.71;
Not_a;90;7;475.65;
Not_a;91;7;635.75;
Not_a;92;7;618.18;
Not_a;93;7;598.34;
Not_a;94;7;712.4;
Not_a;95;7;404.3;
Not_a;96;7;426.25;
Not_a;97;7;384.82;
Not_a;98;7;419.7;
Not_a;99;7;461.17;
Not_a;100;7;734.71;
Not_a;101;7;764.35;
Not_a;102;7;833.92;
Not_a;103;7;875.89;
Not_a;104;7;897.73;
Not_a;105;7;754.46;
Not_a;106;7;778.43;
Not_a;107;7;990.79;
Not_a;108;7;892.7;
Not_a;109;7;967.3;
Not_a;110;7;747.58;
Not_a;111;7;842.46;
Not_a;112;7;853.31;
Not_a;113;7;940.35;
Not_a;114;7;868.92;
Not_a;115;7;725.46;
Not_a;116;7;779.2;
Not_a;117;7;817.55;
Not_a;118;7;868.94;
Not_a;119;7;1140.47;
Not_a;120;7;871.25;
Not_a;121;7;1029.98;
Not_a;122;7;909.35;
Not_a;123;7;1101.27;
Not_a;124;7;1168.84;
Not_a;125;7;755.34;
Not_a;126;7;809.92;
Not_a;127;7;863.03;
Not_a;128;7;1102.05;
Not_a;129;7;1050.53;
Not_a;130;7;899.46;
Not_a;131;7;991.85;
Not_a;132;7;972.5;
Not_a;133;7;1160.29;
Not_a;134;7;1219.51;
Not_a;135;7;1010.42;
Not_a;136;7;1260.62;
Not_a;137;7;1262.79;
Not_a;138;7;1493.52;
Not_a;139;7;1991.1;
